date,total_value
2020-09-08 07:00:00,992684338.8446008
2020-09-09 07:00:00,990798646.8446008
2020-09-10 07:00:00,991584011.8446008
2020-09-11 07:00:00,988142601.8446008
2020-09-14 07:00:00,991513675.6263658
2020-09-15 07:00:00,993260088.7083398
2020-09-16 07:00:00,990575342.7083398
2020-09-17 07:00:00,995374171.7083398
2020-09-18 07:00:00,1002147707.7083398
2020-09-21 07:00:00,1009246613.7083398
2020-09-22 07:00:00,1006262341.7083398
2020-09-23 07:00:00,1011855140.7083398
2020-09-24 07:00:00,1005907464.7083398
2020-09-25 07:00:00,1006467073.7083398
2020-09-28 07:00:00,1014384321.7083398
2020-09-29 07:00:00,1017657445.7083398
2020-09-30 07:00:00,1021262089.7083398
2020-10-01 07:00:00,1029291079.7083398
2020-10-02 07:00:00,1020715581.7083398
2020-10-05 07:00:00,1032773805.7083398
2020-10-06 07:00:00,1048189424.7083398
2020-10-07 07:00:00,1058970631.7083398
2020-10-08 07:00:00,1066872138.7083398
2020-10-09 07:00:00,1085116301.7083397
2020-10-12 07:00:00,1090249572.7083397
2020-10-13 07:00:00,1103873429.7083397
2020-10-14 07:00:00,1126080801.7083397
2020-10-15 07:00:00,1137237471.7083397
2020-10-16 07:00:00,1133729834.7083397
2020-10-19 07:00:00,1139262766.7083397
2020-10-20 07:00:00,1146826887.7083397
2020-10-21 07:00:00,1144510784.7083397
2020-10-22 07:00:00,1154746178.7083397
2020-10-23 07:00:00,1178399794.7083397
2020-10-26 07:00:00,1184977200.7083397
2020-10-27 07:00:00,1189341191.7083397
2020-10-28 07:00:00,1167990205.7083397
2020-10-29 07:00:00,1162085741.7083397
2020-10-30 07:00:00,1163794909.7083397
2020-11-02 07:00:00,1165237666.7083397
2020-11-03 07:00:00,1164664993.7083397
2020-11-04 07:00:00,1165463017.7083397
2020-11-05 07:00:00,1175878709.7083397
2020-11-06 07:00:00,1184255669.7083397
2020-11-09 07:00:00,1215273649.7083397
2020-11-10 07:00:00,1210017845.7083397
2020-11-11 07:00:00,1210017845.7083397
2020-11-12 07:00:00,1202529082.7083397
2020-11-13 07:00:00,1198162072.7083397
2020-11-16 07:00:00,1179415253.7083397
2020-11-17 07:00:00,1195562694.7083397
2020-11-18 07:00:00,1205012171.7083397
2020-11-19 07:00:00,1208656899.7083397
2020-11-20 07:00:00,1216253460.7083397
2020-11-23 07:00:00,1240732555.1784835
2020-11-24 07:00:00,1242688050.1784835
2020-11-25 07:00:00,1225053870.1784835
2020-11-26 07:00:00,1221570947.1784835
2020-11-27 07:00:00,1233949873.1784835
2020-11-30 07:00:00,1216017755.1784835
2020-12-01 07:00:00,1225369989.1784835
2020-12-02 07:00:00,1226025312.1784835
2020-12-03 07:00:00,1243074730.1784835
2020-12-04 07:00:00,1251993168.1784835
2020-12-07 07:00:00,1266595825.1784835
2020-12-08 07:00:00,1264527083.1784835
2020-12-09 07:00:00,1267870730.1784835
2020-12-10 07:00:00,1254542724.1784835
2020-12-11 07:00:00,1273562323.1784835
2020-12-14 07:00:00,1284693272.1784835
2020-12-15 07:00:00,1271200627.1784835
2020-12-16 07:00:00,1274462321.1784835
2020-12-17 07:00:00,1258311196.1784835
2020-12-18 07:00:00,1269996314.1784835
2020-12-21 07:00:00,1277384469.368195
2020-12-22 07:00:00,1282838960.368195
2020-12-23 07:00:00,1291538002.368195
2020-12-24 07:00:00,1285391028.368195
2020-12-25 07:00:00,1297263687.368195
2020-12-28 07:00:00,1305331305.368195
2020-12-29 07:00:00,1313066531.368195
2020-12-30 07:00:00,1304885426.368195
