date,total_value
2022-12-12 07:00:00,908463430.2292958
2022-12-13 07:00:00,949699384.2292958
2022-12-14 07:00:00,955629109.2292958
2022-12-15 07:00:00,960349843.2292958
2022-12-16 07:00:00,966836670.2292958
2022-12-19 07:00:00,950306608.2292958
2022-12-20 07:00:00,928045582.2292958
2022-12-21 07:00:00,937511956.2292958
2022-12-22 07:00:00,942282823.2292958
2022-12-23 07:00:00,931724222.2292958
2022-12-26 07:00:00,870877847.2292958
2022-12-27 07:00:00,907739887.2292958
2022-12-28 07:00:00,913723057.2292958
2022-12-29 07:00:00,897986569.2292958
2022-12-30 07:00:00,902054291.2292958
2023-01-03 07:00:00,942013858.2292958
2023-01-04 07:00:00,951808547.6335559
2023-01-05 07:00:00,968706780.6335559
2023-01-06 07:00:00,961518476.6335559
2023-01-09 07:00:00,967510634.6335559
2023-01-10 07:00:00,970464896.6335559
2023-01-11 07:00:00,973928404.6335559
2023-01-12 07:00:00,977002014.6335559
2023-01-13 07:00:00,984142638.6335559
2023-01-16 07:00:00,991275406.6335559
2023-01-17 07:00:00,1028157352.6335559
2023-01-18 07:00:00,1032949642.6335559
2023-01-19 07:00:00,1032340169.6335559
2023-01-27 07:00:00,1033664823.6335559
2023-01-30 07:00:00,1024826829.6335559
2023-01-31 07:00:00,1048840337.6335559
2023-02-01 07:00:00,999916895.6335559
2023-02-02 07:00:00,1007975516.6335559
2023-02-03 07:00:00,999906021.6335559
2023-02-06 07:00:00,1001225254.6335559
2023-02-07 07:00:00,973403070.6335559
2023-02-08 07:00:00,981623504.6335559
2023-02-09 07:00:00,972265248.6335559
2023-02-10 07:00:00,955683842.6335559
2023-02-13 07:00:00,952200050.6335559
2023-02-14 07:00:00,956735933.6335559
2023-02-15 07:00:00,954031848.6335559
2023-02-16 07:00:00,971374076.6335559
2023-02-17 07:00:00,971180196.6335559
2023-02-20 07:00:00,1004546010.9299349
2023-02-21 07:00:00,994868856.9299349
2023-02-22 07:00:00,973084933.9299349
2023-02-23 07:00:00,978723602.0210512
2023-02-24 07:00:00,964143963.0210512
2023-02-27 07:00:00,949564324.0210512
2023-02-28 07:00:00,950124168.0210512
2023-03-01 07:00:00,976537937.0210512
2023-03-02 07:00:00,972609237.6469486
2023-03-03 07:00:00,965057946.4815236
2023-03-06 07:00:00,964911998.4815236
2023-03-07 07:00:00,973020447.4815236
2023-03-08 07:00:00,976604511.4815236
2023-03-09 07:00:00,984708791.4815236
2023-03-10 07:00:00,982163042.4815236
2023-03-13 07:00:00,973020447.4815236
2023-03-14 07:00:00,960410547.4815236
2023-03-15 07:00:00,977582362.4815236
